ID_Paciente,UUID,Nombre,Apellido_Paterno,Apellido_Materno,Fecha_Nacimiento,Edad,Sexo,CURP,RFC,Estado,Región_Socioeconómica,Municipio,Afiliación_Salud,Tipo_Sangre,Estatura_m,Peso_kg,IMC,Presion_Sistolica,Presion_Diastolica,Frecuencia_Cardiaca,Temperatura_C,CIE10_Diagnostico,Diagnostico_Principal,Especialidad_Destino,Fecha_Ultima_Consulta,Costo_Consulta_MXN,Genero,Latitud,Longitud,glucosa,colesterol,Fumador,Historial_Familiar,Actividad_Fisica,Riesgo_Cardio,altura_cm,Consume_Alcohol,Diabetes,Hipertension,antecedente_familiar,trigliceridos,oxigenacion,riesgo
457,,Ricardo Ignacio Mayorga Candelaria,,,,48,Masculino,,,,,,,,1.66,75.1,32.7,92,,84.0,,,,,,,,19.0414,-98.2063,235.0,262.0,1,,Baja,,,0.0,1,0,1,,,
458,,Jerónimo Ignacio Malave,,,,53,Masculino,,,,,,,,1.92,60.2,40.7,101,,70.0,,,,,,,,19.0886,-98.2587,113.0,214.0,1,,Alta,,,0.0,0,0,1,,,
459,,Raquel Yolanda Polanco de la Crúz,,,,54,Femenino,,,,,,,,1.6,55.9,21.1,185,,81.0,,,,,,,,19.1235,-98.2982,167.0,246.0,1,,Alta,,,0.0,1,0,0,,,
460,,Irene Marcela Arias Morales,,,,53,Masculino,,,,,,,,1.64,60.9,26.9,169,,113.0,,,,,,,,18.6015,-98.4635,133.0,235.0,1,,Media,,,1.0,0,1,0,,,
461,,Ing. Esther Báez,,,,74,Femenino,,,,,,,,1.6,91.5,19.4,99,,97.0,,,,,,,,19.0396,-98.0412,212.0,144.0,1,,Alta,,,0.0,0,1,0,,,
462,,Lorenzo José Emilio Serna,,,,70,Femenino,,,,,,,,1.72,68.8,19.0,106,,77.0,,,,,,,,18.4623,-97.3927,213.0,348.0,0,,Media,,,1.0,0,0,1,,,
463,,Aldo David Zúñiga Quezada,,,,38,Femenino,,,,,,,,1.9,68.5,41.5,104,,118.0,,,,,,,,19.0396,-98.0412,81.0,200.0,0,,Media,,,0.0,0,0,0,,,
464,,Cristian Barrera Gracia,,,,60,Femenino,,,,,,,,1.53,80.3,38.5,187,,111.0,,,,,,,,19.0414,-98.2063,212.0,158.0,1,,Alta,,,1.0,1,1,1,,,
465,,Isabela Olivera Valverde,,,,79,Femenino,,,,,,,,1.55,71.2,19.0,104,,100.0,,,,,,,,18.4623,-97.3927,196.0,349.0,0,,Baja,,,0.0,0,1,1,,,
466,,Tomás Corrales Rascón,,,,56,Masculino,,,,,,,,1.61,52.1,37.7,111,,82.0,,,,,,,,18.6015,-98.4635,200.0,311.0,1,,Alta,,,1.0,0,1,0,,,
467,,Jaqueline Quiroz Bermúdez,,,,56,Masculino,,,,,,,,1.58,92.1,40.3,140,,68.0,,,,,,,,19.9329,-97.962,221.0,215.0,0,,Media,,,1.0,1,1,0,,,
468,,Srita. Mónica Navarro,,,,20,Femenino,,,,,,,,1.93,50.3,40.8,95,,96.0,,,,,,,,19.0886,-98.2587,229.0,287.0,1,,Media,,,1.0,1,0,1,,,
469,,Graciela Silvia Leiva,,,,68,Masculino,,,,,,,,1.93,93.5,23.8,141,,106.0,,,,,,,,19.0601,-98.3072,115.0,185.0,1,,Media,,,1.0,1,1,0,,,
470,,Claudio Alvarez,,,,39,Masculino,,,,,,,,1.64,78.4,35.7,128,,94.0,,,,,,,,19.9329,-97.962,180.0,245.0,1,,Baja,,,0.0,1,0,1,,,
471,,Pablo Rafaél Ontiveros Valenzuela,,,,54,Femenino,,,,,,,,1.77,95.7,37.5,101,,78.0,,,,,,,,19.9329,-97.962,178.0,313.0,0,,Baja,,,0.0,1,1,0,,,
472,,Guillermo Gregorio Ramírez,,,,39,Femenino,,,,,,,,1.6,96.3,30.6,157,,92.0,,,,,,,,19.2839,-98.4372,235.0,281.0,0,,Media,,,0.0,1,0,1,,,
473,,Vicente Lira,,,,51,Femenino,,,,,,,,1.49,64.1,31.2,127,,60.0,,,,,,,,20.1772,-98.0536,82.0,265.0,1,,Media,,,0.0,0,1,0,,,
474,,Débora Blanca Cervántez Benavides,,,,84,Masculino,,,,,,,,1.68,89.0,29.1,104,,78.0,,,,,,,,20.1772,-98.0536,239.0,309.0,0,,Baja,,,1.0,1,0,0,,,
475,,Concepción Yeni Rael Brito,,,,77,Femenino,,,,,,,,1.78,46.0,23.1,133,,65.0,,,,,,,,18.4623,-97.3927,117.0,343.0,0,,Alta,,,1.0,0,1,0,,,
476,,Sonia Montenegro Barragán,,,,78,Femenino,,,,,,,,1.86,59.3,35.4,174,,93.0,,,,,,,,19.0414,-98.2063,224.0,310.0,0,,Alta,,,0.0,0,1,1,,,
477,,Natalia López,,,,44,Masculino,,,,,,,,1.51,76.6,21.5,116,,85.0,,,,,,,,19.9329,-97.962,236.0,243.0,0,,Media,,,1.0,1,0,1,,,
478,,Dr. Eric Nájera,,,,39,Femenino,,,,,,,,1.81,92.3,38.6,152,,86.0,,,,,,,,18.4623,-97.3927,75.0,240.0,1,,Media,,,0.0,0,1,1,,,
479,,Elena Casas,,,,73,Femenino,,,,,,,,1.71,98.6,35.5,184,,92.0,,,,,,,,18.9096,-98.43,222.0,268.0,1,,Baja,,,0.0,0,0,0,,,
480,,Darío Granado,,,,74,Femenino,,,,,,,,1.81,57.1,39.4,160,,108.0,,,,,,,,19.0414,-98.2063,138.0,136.0,0,,Media,,,1.0,0,0,0,,,
481,,Aldonza Isabela Urrutia Vega,,,,80,Femenino,,,,,,,,1.94,80.4,23.3,146,,98.0,,,,,,,,19.1235,-98.2982,199.0,179.0,0,,Media,,,1.0,0,0,0,,,
482,,María Elena Ureña Ceballos,,,,40,Masculino,,,,,,,,1.55,67.8,34.0,126,,71.0,,,,,,,,19.9329,-97.962,92.0,296.0,1,,Alta,,,1.0,1,0,0,,,
483,,Sra. Anabel Mares,,,,26,Masculino,,,,,,,,1.73,62.0,26.6,135,,75.0,,,,,,,,19.8185,-97.3592,136.0,345.0,1,,Media,,,1.0,1,0,1,,,
484,,Yolanda Yuridia Roque,,,,82,Femenino,,,,,,,,1.75,103.6,36.5,133,,89.0,,,,,,,,18.4623,-97.3927,160.0,320.0,1,,Media,,,1.0,1,0,1,,,
485,,Lilia Parra,,,,33,Masculino,,,,,,,,1.53,110.3,33.1,154,,81.0,,,,,,,,19.0886,-98.2587,112.0,146.0,0,,Baja,,,1.0,0,0,0,,,
486,,Sra. Camila Mateo,,,,66,Femenino,,,,,,,,1.81,65.0,28.5,107,,108.0,,,,,,,,18.4623,-97.3927,121.0,151.0,1,,Media,,,1.0,0,0,1,,,
487,,Mauricio Miguel Ángel Sierra,,,,73,Femenino,,,,,,,,1.63,104.6,21.6,170,,108.0,,,,,,,,19.0396,-98.0412,132.0,290.0,1,,Media,,,1.0,0,0,0,,,
488,,Camila Ureña Villagómez,,,,23,Femenino,,,,,,,,1.47,74.5,35.2,108,,63.0,,,,,,,,19.0414,-98.2063,72.0,317.0,1,,Alta,,,0.0,0,0,0,,,
489,,Cristobal Marcos Sandoval Baca,,,,39,Masculino,,,,,,,,1.76,112.5,39.0,170,,92.0,,,,,,,,19.0601,-98.3072,239.0,302.0,0,,Media,,,0.0,0,0,1,,,
490,,Rafaél Elias Maestas,,,,38,Femenino,,,,,,,,1.81,70.1,39.3,147,,111.0,,,,,,,,19.0396,-98.0412,122.0,284.0,0,,Alta,,,0.0,1,0,1,,,
491,,Emiliano Javier Garza Montemayor,,,,36,Femenino,,,,,,,,1.7,76.7,31.2,117,,98.0,,,,,,,,19.0886,-98.2587,200.0,143.0,1,,Alta,,,1.0,1,0,0,,,
492,,Eva Berríos,,,,27,Femenino,,,,,,,,1.94,105.4,26.5,123,,61.0,,,,,,,,18.9096,-98.43,199.0,280.0,1,,Media,,,0.0,0,1,0,,,
493,,Dr. Rodolfo Laureano,,,,88,Masculino,,,,,,,,1.5,72.1,34.0,134,,72.0,,,,,,,,19.1235,-98.2982,142.0,196.0,0,,Baja,,,1.0,1,0,1,,,
494,,Zeferino Israel Tejeda Cabán,,,,74,Femenino,,,,,,,,1.84,86.9,28.2,100,,71.0,,,,,,,,19.8185,-97.3592,85.0,143.0,0,,Media,,,1.0,0,1,0,,,
495,,Sara de la Garza,,,,53,Femenino,,,,,,,,1.71,117.6,34.5,171,,117.0,,,,,,,,19.2839,-98.4372,182.0,228.0,0,,Media,,,1.0,1,1,0,,,
496,,Lic. Cecilia de la Torre,,,,87,Masculino,,,,,,,,1.71,66.7,29.4,178,,75.0,,,,,,,,19.8185,-97.3592,186.0,174.0,0,,Alta,,,1.0,0,1,0,,,
497,,Lic. Ilse Valle,,,,35,Femenino,,,,,,,,1.82,58.7,25.1,129,,58.0,,,,,,,,18.9096,-98.43,147.0,215.0,1,,Media,,,1.0,0,1,0,,,
498,,Aldo Bonilla Armenta,,,,20,Masculino,,,,,,,,1.52,107.5,38.9,160,,108.0,,,,,,,,19.0886,-98.2587,87.0,209.0,0,,Media,,,0.0,0,0,0,,,
499,,Dra. Silvia Gaitán,,,,37,Femenino,,,,,,,,1.79,48.4,28.8,187,,96.0,,,,,,,,19.0396,-98.0412,240.0,235.0,1,,Media,,,0.0,0,1,0,,,
500,,Ing. Rosa Angulo,,,,76,Femenino,,,,,,,,1.9,80.7,35.0,172,,94.0,,,,,,,,19.1235,-98.2982,112.0,142.0,1,,Baja,,,1.0,1,1,1,,,
501,,Rosario Natividad Longoria Madrid,,,,35,Masculino,,,,,,,,1.66,77.8,23.9,92,,111.0,,,,,,,,20.1772,-98.0536,122.0,190.0,1,,Media,,,0.0,0,1,1,,,
502,,Elvira Úrsula Palomino Luevano,,,,87,Femenino,,,,,,,,1.65,68.0,20.8,138,,67.0,,,,,,,,19.2839,-98.4372,93.0,185.0,1,,Media,,,0.0,1,1,1,,,
503,,Anel Vanesa Balderas Cotto,,,,41,Masculino,,,,,,,,1.92,64.3,18.7,168,,62.0,,,,,,,,20.1772,-98.0536,116.0,203.0,0,,Alta,,,0.0,1,0,0,,,
504,,Liliana María Teresa Rivera Figueroa,,,,35,Masculino,,,,,,,,1.69,75.5,32.1,115,,118.0,,,,,,,,19.0396,-98.0412,222.0,181.0,0,,Media,,,1.0,0,1,0,,,
505,,Rebeca Colón Marroquín,,,,72,Masculino,,,,,,,,1.84,82.5,41.1,92,,67.0,,,,,,,,18.6015,-98.4635,211.0,188.0,1,,Media,,,1.0,0,0,1,,,
506,,Inés Ozuna Cedillo,,,,38,Femenino,,,,,,,,1.45,117.9,30.9,159,,109.0,,,,,,,,18.6015,-98.4635,132.0,163.0,0,,Baja,,,1.0,1,0,0,,,
507,,Micaela Valenzuela Caraballo,,,,81,Femenino,,,,,,,,1.8,51.7,27.1,166,,99.0,,,,,,,,19.0601,-98.3072,244.0,184.0,1,,Baja,,,0.0,1,1,1,,,
508,,Elvia Robledo Casillas,,,,37,Femenino,,,,,,,,1.93,60.8,30.1,145,,95.0,,,,,,,,20.1772,-98.0536,226.0,173.0,0,,Alta,,,0.0,0,0,0,,,
509,,Lic. Gerónimo Cisneros,,,,62,Masculino,,,,,,,,1.49,74.5,40.1,178,,115.0,,,,,,,,19.1235,-98.2982,235.0,154.0,1,,Baja,,,1.0,1,0,0,,,
510,,Alvaro Humberto Olivo,,,,29,Masculino,,,,,,,,1.67,115.2,21.0,175,,103.0,,,,,,,,20.1772,-98.0536,242.0,233.0,0,,Alta,,,0.0,1,1,0,,,
511,,Ing. Emilia Crespo,,,,48,Masculino,,,,,,,,1.7,47.8,40.1,187,,100.0,,,,,,,,20.1772,-98.0536,244.0,191.0,1,,Alta,,,1.0,0,1,0,,,
512,,Olivia Marroquín Espinal,,,,46,Masculino,,,,,,,,1.58,49.9,27.5,115,,90.0,,,,,,,,19.0886,-98.2587,233.0,330.0,0,,Alta,,,1.0,1,1,1,,,
513,,Pablo Porfirio Robles Samaniego,,,,49,Femenino,,,,,,,,1.79,65.6,18.6,114,,87.0,,,,,,,,20.2741,-97.9546,243.0,337.0,0,,Media,,,1.0,0,1,0,,,
514,,Lic. Agustín Bustamante,,,,79,Femenino,,,,,,,,1.49,59.6,39.2,136,,83.0,,,,,,,,20.2741,-97.9546,81.0,252.0,1,,Media,,,0.0,0,0,1,,,
515,,Mayte María Cristina Guajardo,,,,23,Masculino,,,,,,,,1.85,81.0,40.0,178,,80.0,,,,,,,,19.0414,-98.2063,89.0,228.0,1,,Baja,,,0.0,0,1,1,,,
516,,Serafín Morales,,,,62,Femenino,,,,,,,,1.67,52.2,23.7,121,,98.0,,,,,,,,19.1235,-98.2982,191.0,147.0,1,,Baja,,,0.0,1,1,0,,,
517,,Alvaro Lerma Saldaña,,,,35,Masculino,,,,,,,,1.48,52.6,25.5,97,,63.0,,,,,,,,18.4623,-97.3927,166.0,128.0,1,,Media,,,1.0,0,1,0,,,
518,,Ing. Fabiola Terán,,,,26,Femenino,,,,,,,,1.62,91.4,32.8,138,,107.0,,,,,,,,19.8185,-97.3592,94.0,222.0,1,,Media,,,1.0,0,0,0,,,
519,,Carlos Prado Cervantes,,,,23,Femenino,,,,,,,,1.81,76.6,22.6,156,,68.0,,,,,,,,20.1772,-98.0536,220.0,204.0,1,,Baja,,,1.0,1,1,0,,,
520,,Ing. Lorenzo Navarrete,,,,76,Masculino,,,,,,,,1.6,90.2,19.5,121,,94.0,,,,,,,,19.0601,-98.3072,81.0,155.0,0,,Alta,,,0.0,0,1,0,,,
521,,Leonel Ávalos Vargas,,,,21,Masculino,,,,,,,,1.54,50.1,37.7,97,,61.0,,,,,,,,19.1235,-98.2982,199.0,180.0,0,,Baja,,,0.0,1,1,1,,,
522,,Dalia Naranjo,,,,80,Femenino,,,,,,,,1.7,113.3,38.4,166,,97.0,,,,,,,,19.1235,-98.2982,154.0,297.0,0,,Alta,,,0.0,0,1,0,,,
523,,Fabiola Benavides,,,,20,Masculino,,,,,,,,1.49,72.2,33.0,178,,85.0,,,,,,,,19.0414,-98.2063,189.0,178.0,0,,Media,,,0.0,0,1,1,,,
524,,Mayte Margarita Urbina,,,,23,Masculino,,,,,,,,1.81,111.4,22.7,108,,101.0,,,,,,,,18.9096,-98.43,182.0,194.0,1,,Media,,,1.0,1,1,1,,,
525,,Sr. Cristian Calderón,,,,63,Masculino,,,,,,,,1.6,115.2,22.2,112,,88.0,,,,,,,,20.1772,-98.0536,75.0,170.0,1,,Baja,,,1.0,1,0,1,,,
526,,Jaqueline Ilse Valdez,,,,50,Femenino,,,,,,,,1.64,73.4,40.6,137,,110.0,,,,,,,,19.0396,-98.0412,113.0,289.0,1,,Alta,,,1.0,1,1,1,,,
527,,Carmen Farías Zarate,,,,74,Masculino,,,,,,,,1.93,108.9,32.1,95,,92.0,,,,,,,,19.2839,-98.4372,227.0,315.0,1,,Baja,,,0.0,1,1,0,,,
528,,Laura Sanches,,,,82,Masculino,,,,,,,,1.64,69.1,37.0,183,,63.0,,,,,,,,19.2839,-98.4372,190.0,140.0,1,,Baja,,,0.0,0,0,0,,,
529,,Alonso Arellano Chapa,,,,81,Femenino,,,,,,,,1.89,67.9,27.6,150,,59.0,,,,,,,,18.9096,-98.43,218.0,188.0,1,,Alta,,,1.0,1,0,0,,,
530,,María José Solano Reyes,,,,40,Femenino,,,,,,,,1.62,83.4,21.2,122,,65.0,,,,,,,,19.9329,-97.962,91.0,260.0,0,,Baja,,,0.0,0,1,1,,,
531,,Uriel Porfirio Cintrón Menchaca,,,,77,Femenino,,,,,,,,1.63,93.4,37.3,145,,95.0,,,,,,,,19.0601,-98.3072,164.0,224.0,0,,Media,,,0.0,1,1,1,,,
532,,Dra. Citlali Orozco,,,,30,Femenino,,,,,,,,1.55,60.0,33.4,154,,90.0,,,,,,,,19.0396,-98.0412,209.0,251.0,1,,Media,,,1.0,1,1,1,,,
533,,Dra. Paulina Miramontes,,,,62,Femenino,,,,,,,,1.92,119.8,38.3,128,,79.0,,,,,,,,19.1235,-98.2982,244.0,310.0,1,,Media,,,0.0,1,0,0,,,
534,,Mercedes Tejada,,,,21,Femenino,,,,,,,,1.62,106.1,38.8,173,,84.0,,,,,,,,19.0886,-98.2587,108.0,251.0,1,,Baja,,,1.0,0,1,0,,,
535,,Wendolin Norma Luna Roldán,,,,30,Femenino,,,,,,,,1.45,115.8,28.0,114,,111.0,,,,,,,,19.0601,-98.3072,248.0,229.0,0,,Baja,,,1.0,0,1,1,,,
536,,José Luis Meraz Carmona,,,,65,Femenino,,,,,,,,1.85,87.6,34.5,118,,106.0,,,,,,,,20.1772,-98.0536,178.0,227.0,0,,Alta,,,0.0,1,1,1,,,
537,,Paola Georgina Amador,,,,70,Femenino,,,,,,,,1.79,57.9,30.8,116,,79.0,,,,,,,,18.4623,-97.3927,86.0,220.0,0,,Baja,,,1.0,0,0,0,,,
538,,Ing. Estefanía Véliz,,,,42,Masculino,,,,,,,,1.68,84.3,18.6,178,,80.0,,,,,,,,18.6015,-98.4635,195.0,274.0,1,,Alta,,,0.0,0,1,0,,,
539,,Srita. Yuridia Ávalos,,,,67,Masculino,,,,,,,,1.6,110.3,27.4,111,,69.0,,,,,,,,19.2839,-98.4372,175.0,203.0,1,,Media,,,0.0,0,1,1,,,
540,,Ing. Claudia Soria,,,,80,Masculino,,,,,,,,1.75,106.8,32.1,167,,119.0,,,,,,,,18.4623,-97.3927,149.0,267.0,0,,Alta,,,0.0,1,1,0,,,
541,,Ing. Carolina Guerra,,,,51,Femenino,,,,,,,,1.85,91.0,29.0,162,,60.0,,,,,,,,20.2741,-97.9546,195.0,345.0,1,,Baja,,,0.0,0,0,0,,,
542,,Salvador Carmona Espino,,,,42,Femenino,,,,,,,,1.53,111.4,35.6,121,,113.0,,,,,,,,18.9096,-98.43,228.0,165.0,0,,Baja,,,1.0,1,0,1,,,
543,,Mario Martínez Peralta,,,,88,Femenino,,,,,,,,1.61,102.5,35.4,175,,82.0,,,,,,,,19.0396,-98.0412,248.0,137.0,0,,Alta,,,0.0,1,0,1,,,
544,,Luis Felix Partida Sánchez,,,,77,Masculino,,,,,,,,1.46,74.8,19.1,122,,58.0,,,,,,,,18.9096,-98.43,199.0,173.0,1,,Baja,,,0.0,0,0,0,,,
545,,Ing. Ana María Chavarría,,,,34,Masculino,,,,,,,,1.46,57.8,29.6,131,,63.0,,,,,,,,19.2839,-98.4372,188.0,291.0,1,,Media,,,1.0,0,1,0,,,
546,,Diana Valentín,,,,32,Masculino,,,,,,,,1.47,61.3,35.8,127,,76.0,,,,,,,,19.2839,-98.4372,206.0,151.0,1,,Media,,,1.0,0,1,0,,,
547,,Soledad Romo Sotelo,,,,88,Masculino,,,,,,,,1.83,102.9,38.1,146,,68.0,,,,,,,,19.0414,-98.2063,82.0,298.0,0,,Baja,,,0.0,0,1,1,,,
548,,Graciela Concepción Rico,,,,51,Femenino,,,,,,,,1.78,107.7,18.4,120,,58.0,,,,,,,,19.1235,-98.2982,93.0,171.0,1,,Alta,,,0.0,1,1,1,,,
549,,Indira Treviño,,,,41,Masculino,,,,,,,,1.61,52.9,37.6,143,,96.0,,,,,,,,18.9096,-98.43,97.0,251.0,1,,Alta,,,1.0,0,0,1,,,
550,,Teresa Jaime Roybal,,,,21,Femenino,,,,,,,,1.83,75.8,27.3,173,,113.0,,,,,,,,18.9096,-98.43,73.0,200.0,1,,Alta,,,1.0,0,0,1,,,
551,,Gerónimo Leiva,,,,83,Masculino,,,,,,,,1.62,81.2,22.1,181,,67.0,,,,,,,,18.6015,-98.4635,215.0,257.0,0,,Alta,,,0.0,1,0,0,,,
552,,Frida Garza,,,,77,Femenino,,,,,,,,1.49,63.3,30.1,155,,56.0,,,,,,,,19.1235,-98.2982,129.0,283.0,1,,Alta,,,1.0,1,0,0,,,
553,,Ing. Fernando Sáenz,,,,37,Femenino,,,,,,,,1.83,93.3,21.6,153,,81.0,,,,,,,,20.1772,-98.0536,121.0,195.0,1,,Alta,,,1.0,0,0,0,,,
554,,María Luisa Montes Valencia,,,,86,Femenino,,,,,,,,1.85,119.1,36.0,172,,84.0,,,,,,,,18.6015,-98.4635,143.0,328.0,0,,Baja,,,0.0,1,1,1,,,
555,,Ing. Cornelio Vela,,,,48,Femenino,,,,,,,,1.54,54.4,28.6,156,,55.0,,,,,,,,18.9096,-98.43,116.0,202.0,1,,Alta,,,0.0,1,1,1,,,
556,,Juana Ortega,,,,90,Masculino,,,,,,,,1.59,63.7,28.2,120,,114.0,,,,,,,,19.8185,-97.3592,90.0,249.0,0,,Media,,,1.0,1,1,1,,,
557,,Carolina López Arias,,,,77,Masculino,,,,,,,,1.67,90.7,19.9,124,,101.0,,,,,,,,19.0396,-98.0412,193.0,340.0,0,,Media,,,0.0,1,0,0,,,
558,,Sr. Jorge Luis Quintanilla,,,,39,Femenino,,,,,,,,1.64,79.0,28.3,92,,65.0,,,,,,,,19.0601,-98.3072,167.0,315.0,0,,Media,,,1.0,1,0,0,,,
559,,Lic. Fidel Ferrer,,,,81,Masculino,,,,,,,,1.64,117.8,22.7,132,,79.0,,,,,,,,20.2741,-97.9546,190.0,154.0,1,,Media,,,1.0,0,0,0,,,
560,,Estela Valenzuela,,,,82,Femenino,,,,,,,,1.81,113.5,27.8,172,,59.0,,,,,,,,19.1235,-98.2982,88.0,270.0,1,,Media,,,0.0,1,1,0,,,
561,,Dr. Carlos Villa,,,,85,Femenino,,,,,,,,1.46,98.0,34.7,171,,104.0,,,,,,,,18.6015,-98.4635,164.0,296.0,0,,Alta,,,1.0,1,0,0,,,
562,,Germán Arteaga,,,,38,Femenino,,,,,,,,1.94,98.0,21.5,167,,86.0,,,,,,,,20.2741,-97.9546,244.0,236.0,1,,Baja,,,1.0,1,1,0,,,
563,,Elena Gonzales,,,,30,Masculino,,,,,,,,1.55,65.2,24.1,144,,93.0,,,,,,,,19.2839,-98.4372,179.0,162.0,0,,Alta,,,0.0,0,1,0,,,
564,,Bruno Pedraza Menéndez,,,,70,Femenino,,,,,,,,1.52,59.0,18.0,90,,63.0,,,,,,,,20.1772,-98.0536,195.0,163.0,0,,Alta,,,0.0,0,0,1,,,
565,,Asunción Trinidad Chapa Adame,,,,82,Masculino,,,,,,,,1.91,78.1,31.6,154,,82.0,,,,,,,,20.2741,-97.9546,185.0,148.0,1,,Alta,,,1.0,1,1,0,,,
566,,Celia Palomo,,,,33,Masculino,,,,,,,,1.45,102.0,27.1,100,,90.0,,,,,,,,18.6015,-98.4635,91.0,195.0,1,,Media,,,0.0,1,1,0,,,
567,,María Luisa Silvia Feliciano Loera,,,,54,Masculino,,,,,,,,1.9,72.8,20.3,175,,55.0,,,,,,,,20.1772,-98.0536,80.0,269.0,0,,Media,,,0.0,0,0,0,,,
568,,Fabiola Bahena Burgos,,,,60,Masculino,,,,,,,,1.91,107.7,27.1,136,,62.0,,,,,,,,19.0886,-98.2587,172.0,290.0,0,,Media,,,0.0,1,1,0,,,
569,,Srita. Nadia Archuleta,,,,23,Masculino,,,,,,,,1.93,119.0,36.0,157,,86.0,,,,,,,,19.0414,-98.2063,249.0,191.0,0,,Baja,,,0.0,0,0,1,,,
570,,Luis Manuel Ernesto Arce Osorio,,,,61,Masculino,,,,,,,,1.92,77.1,41.3,171,,96.0,,,,,,,,20.1772,-98.0536,81.0,212.0,0,,Baja,,,1.0,0,0,1,,,
571,,Cristina Florencia Archuleta Aguirre,,,,80,Masculino,,,,,,,,1.93,112.2,32.6,183,,73.0,,,,,,,,19.2839,-98.4372,145.0,218.0,1,,Media,,,1.0,0,1,0,,,
572,,Sr. Joaquín Linares,,,,81,Masculino,,,,,,,,1.81,66.0,36.1,121,,66.0,,,,,,,,19.1235,-98.2982,113.0,174.0,1,,Media,,,0.0,1,1,0,,,
573,,Sara Natividad Soria Salcido,,,,80,Masculino,,,,,,,,1.82,113.3,33.2,175,,117.0,,,,,,,,20.2741,-97.9546,206.0,154.0,1,,Baja,,,0.0,1,1,0,,,
574,,Patricio Miguel Ángel Laboy Espinoza,,,,68,Femenino,,,,,,,,1.88,72.6,20.8,119,,66.0,,,,,,,,19.8185,-97.3592,136.0,177.0,1,,Baja,,,1.0,0,1,1,,,
575,,Jesús Emiliano Reynoso,,,,68,Masculino,,,,,,,,1.72,74.6,30.9,129,,104.0,,,,,,,,18.4623,-97.3927,221.0,135.0,0,,Baja,,,0.0,0,1,1,,,
576,,Dr. Adalberto Miranda,,,,78,Femenino,,,,,,,,1.7,69.0,38.1,108,,118.0,,,,,,,,19.8185,-97.3592,145.0,328.0,0,,Baja,,,1.0,0,1,1,,,
577,,Dr. Eric Palomino,,,,35,Femenino,,,,,,,,1.82,60.8,33.1,180,,82.0,,,,,,,,19.0886,-98.2587,192.0,266.0,0,,Media,,,0.0,0,1,1,,,
578,,Micaela Helena Briseño,,,,48,Masculino,,,,,,,,1.65,101.8,35.5,189,,93.0,,,,,,,,20.1772,-98.0536,194.0,165.0,1,,Media,,,1.0,0,0,0,,,
579,,Susana Ariadna Escalante,,,,87,Femenino,,,,,,,,1.74,94.1,34.8,126,,105.0,,,,,,,,19.9329,-97.962,119.0,298.0,1,,Baja,,,1.0,0,1,0,,,
580,,Octavio Javier Guzmán Aguayo,,,,76,Femenino,,,,,,,,1.91,108.1,23.0,127,,80.0,,,,,,,,18.6015,-98.4635,107.0,349.0,1,,Media,,,0.0,1,1,0,,,
581,,Lic. Genaro Ramón,,,,32,Femenino,,,,,,,,1.69,63.1,20.8,150,,120.0,,,,,,,,18.4623,-97.3927,83.0,165.0,0,,Alta,,,0.0,1,0,1,,,
582,,Ing. Israel Verduzco,,,,42,Femenino,,,,,,,,1.69,51.2,33.8,189,,114.0,,,,,,,,18.4623,-97.3927,241.0,297.0,0,,Alta,,,0.0,0,0,1,,,
583,,Sra. Esperanza Murillo,,,,85,Masculino,,,,,,,,1.5,87.9,41.7,92,,116.0,,,,,,,,19.0601,-98.3072,216.0,270.0,0,,Media,,,1.0,1,0,0,,,
584,,Ángel Casanova,,,,28,Masculino,,,,,,,,1.85,86.6,18.5,141,,117.0,,,,,,,,19.0414,-98.2063,249.0,328.0,1,,Alta,,,1.0,1,1,1,,,
585,,Georgina Celia Palomino Sandoval,,,,35,Masculino,,,,,,,,1.54,117.5,33.7,106,,66.0,,,,,,,,20.1772,-98.0536,122.0,267.0,0,,Baja,,,1.0,1,1,0,,,
586,,Sr. Ignacio Nazario,,,,20,Masculino,,,,,,,,1.55,85.4,39.7,128,,92.0,,,,,,,,19.8185,-97.3592,202.0,131.0,0,,Baja,,,1.0,0,0,0,,,
587,,Srita. Dulce María Cepeda,,,,32,Masculino,,,,,,,,1.58,86.2,21.4,120,,82.0,,,,,,,,18.4623,-97.3927,118.0,129.0,1,,Alta,,,1.0,0,0,0,,,
588,,Cecilia María Zelaya Niño,,,,40,Femenino,,,,,,,,1.86,94.3,34.2,148,,73.0,,,,,,,,19.8185,-97.3592,135.0,141.0,1,,Baja,,,1.0,0,1,0,,,
589,,Violeta Nayeli Rodríguez,,,,40,Femenino,,,,,,,,1.49,69.7,27.1,109,,86.0,,,,,,,,18.4623,-97.3927,181.0,200.0,1,,Baja,,,0.0,1,1,0,,,
590,,Sonia Gamez,,,,62,Femenino,,,,,,,,1.6,99.6,24.6,108,,67.0,,,,,,,,19.0396,-98.0412,127.0,342.0,0,,Alta,,,1.0,0,1,1,,,
591,,Teodoro Bonilla,,,,82,Masculino,,,,,,,,1.82,70.9,31.7,157,,91.0,,,,,,,,19.2839,-98.4372,249.0,209.0,0,,Media,,,1.0,1,1,0,,,
592,,Marcela Suárez,,,,88,Femenino,,,,,,,,1.77,113.9,24.2,151,,120.0,,,,,,,,19.0414,-98.2063,102.0,271.0,1,,Baja,,,1.0,1,0,0,,,
