ID_Paciente,CURP,Nombre,Apellido_Paterno,Apellido_Materno,Fecha_Nacimiento,Edad,Sexo,Estatura_m,Peso_kg,IMC,Presion_Sistolica,Presion_Diastolica,Glucosa,Colesterol,Frecuencia_Cardiaca,Diabetes,Hipertension,Fumador,Actividad_Fisica,Antecedente_Familiar,Municipio,Region,Latitud,Longitud
4497,,Ángel Posada,,,,40,Femenino,1.79,95.6,28.6,174,,185.0,226.0,58.0,1.0,1.0,1,Media,,,,19.9329,-97.962
4498,,Vicente Oquendo,,,,50,Femenino,1.8,98.5,34.8,94,,88.0,237.0,106.0,0.0,0.0,1,Media,,,,19.0396,-98.0412
4499,,Raúl Loya,,,,86,Femenino,1.53,48.3,27.2,93,,150.0,284.0,70.0,1.0,0.0,1,Media,,,,19.1235,-98.2982
4500,,Carla Palacios Villanueva,,,,83,Masculino,1.65,84.0,20.8,168,,155.0,197.0,100.0,1.0,1.0,0,Baja,,,,19.1235,-98.2982
4501,,Pamela Fabiola Jiménez,,,,29,Masculino,1.56,57.9,38.8,144,,156.0,280.0,101.0,0.0,1.0,1,Baja,,,,20.2741,-97.9546
4502,,Víctor Castellanos,,,,61,Masculino,1.91,115.8,25.1,132,,231.0,308.0,74.0,1.0,1.0,1,Media,,,,20.2741,-97.9546
4503,,Esparta Sessa Zedillo,,,,56,Masculino,1.83,55.8,30.4,138,,246.0,350.0,112.0,0.0,0.0,0,Baja,,,,19.1235,-98.2982
4504,,Abigail Berta Palomino Villanueva,,,,80,Masculino,1.76,73.9,27.0,95,,154.0,311.0,60.0,0.0,0.0,1,Alta,,,,19.0396,-98.0412
4505,,Gilberto Cazares,,,,36,Femenino,1.58,117.9,30.9,182,,232.0,125.0,89.0,0.0,1.0,1,Media,,,,19.9329,-97.962
4506,,Srita. Sara Vera,,,,68,Masculino,1.65,102.5,20.3,189,,116.0,266.0,70.0,1.0,0.0,0,Baja,,,,19.0601,-98.3072
4507,,Gerónimo Cristobal Arevalo,,,,57,Femenino,1.62,118.4,35.1,100,,89.0,271.0,109.0,1.0,1.0,1,Alta,,,,18.6015,-98.4635
4508,,Gerónimo Arredondo,,,,74,Femenino,1.82,84.2,28.1,166,,110.0,278.0,72.0,0.0,1.0,0,Media,,,,19.0601,-98.3072
4509,,Leonardo Daniel Gamez,,,,88,Femenino,1.74,50.8,40.2,136,,236.0,306.0,103.0,0.0,1.0,1,Baja,,,,19.0886,-98.2587
4510,,Sr. Samuel Acevedo,,,,68,Femenino,1.6,63.8,24.6,186,,192.0,212.0,66.0,0.0,0.0,1,Media,,,,18.6015,-98.4635
4511,,César Alcaraz,,,,80,Masculino,1.52,113.7,25.1,158,,214.0,219.0,63.0,0.0,1.0,1,Baja,,,,19.0396,-98.0412
4512,,Barbara Indira Fonseca,,,,86,Masculino,1.81,89.7,25.9,130,,249.0,306.0,116.0,1.0,0.0,1,Alta,,,,18.4623,-97.3927
4513,,Carmen Carolina Castañeda Negrete,,,,28,Masculino,1.66,57.3,32.0,132,,237.0,321.0,97.0,1.0,1.0,1,Baja,,,,18.4623,-97.3927
4514,,Lilia Ochoa Solano,,,,71,Masculino,1.85,86.1,31.5,174,,178.0,131.0,96.0,1.0,1.0,0,Baja,,,,19.0396,-98.0412
4515,,Lic. Felipe Concepción,,,,28,Masculino,1.85,72.7,33.3,99,,100.0,303.0,58.0,1.0,1.0,1,Media,,,,20.1772,-98.0536
4516,,Julio Morales,,,,39,Femenino,1.67,66.8,39.3,178,,241.0,234.0,89.0,0.0,0.0,1,Alta,,,,20.2741,-97.9546
4517,,Germán Saiz,,,,85,Masculino,1.93,100.6,24.1,169,,244.0,126.0,96.0,1.0,0.0,1,Baja,,,,19.0886,-98.2587
4518,,Esther Luisa Arroyo Hernádez,,,,57,Femenino,1.65,86.9,29.7,125,,121.0,144.0,68.0,1.0,1.0,1,Alta,,,,19.0601,-98.3072
4519,,Marcos Rivas Covarrubias,,,,49,Femenino,1.85,71.0,22.2,144,,78.0,249.0,95.0,0.0,0.0,0,Media,,,,20.2741,-97.9546
4520,,Ángel Reynoso Soria,,,,82,Masculino,1.47,52.0,21.3,97,,175.0,208.0,92.0,1.0,1.0,0,Baja,,,,19.0886,-98.2587
4521,,Dr. Luis Carranza,,,,72,Masculino,1.9,52.7,31.6,168,,133.0,295.0,96.0,1.0,0.0,0,Alta,,,,19.1235,-98.2982
4522,,Dr. Horacio Lemus,,,,20,Masculino,1.81,48.7,33.2,153,,230.0,186.0,73.0,1.0,0.0,1,Baja,,,,19.0414,-98.2063
4523,,Marco Antonio Adalberto Rojas Tamayo,,,,79,Femenino,1.87,112.0,26.7,147,,162.0,143.0,97.0,1.0,0.0,0,Media,,,,19.0601,-98.3072
4524,,Sergio Mauro Montero,,,,28,Femenino,1.88,73.2,37.1,133,,200.0,236.0,55.0,1.0,0.0,0,Baja,,,,20.1772,-98.0536
4525,,Dr. Mauricio Fernández,,,,36,Femenino,1.86,83.2,35.5,141,,104.0,315.0,98.0,1.0,1.0,1,Media,,,,19.0414,-98.2063
4526,,Lic. Julio Jimínez,,,,50,Masculino,1.49,115.5,24.6,90,,111.0,337.0,116.0,0.0,0.0,0,Baja,,,,20.2741,-97.9546
4527,,Octavio Francisco Quezada Cepeda,,,,85,Masculino,1.87,53.7,18.2,169,,86.0,289.0,74.0,1.0,1.0,0,Media,,,,20.1772,-98.0536
4528,,Genaro Ruelas Olivo,,,,77,Masculino,1.47,117.4,41.7,115,,121.0,186.0,66.0,1.0,1.0,0,Alta,,,,19.9329,-97.962
4529,,Rodolfo Saucedo,,,,88,Masculino,1.9,60.6,37.1,173,,235.0,176.0,90.0,0.0,0.0,1,Media,,,,20.2741,-97.9546
4530,,César Gustavo Nevárez Solorio,,,,63,Masculino,1.52,105.6,40.5,162,,246.0,279.0,119.0,0.0,1.0,0,Media,,,,18.4623,-97.3927
4531,,Sr. Héctor Sevilla,,,,73,Femenino,1.81,49.6,26.5,102,,172.0,286.0,61.0,1.0,1.0,0,Alta,,,,19.0601,-98.3072
4532,,Lic. Agustín Barajas,,,,74,Femenino,1.85,49.7,21.4,102,,200.0,190.0,77.0,0.0,0.0,0,Alta,,,,19.0414,-98.2063
4533,,Sra. Elvia Leyva,,,,38,Masculino,1.69,53.4,20.2,125,,88.0,340.0,115.0,0.0,1.0,1,Media,,,,18.9096,-98.43
4534,,Dr. Rodrigo Velasco,,,,57,Masculino,1.88,80.3,26.2,190,,96.0,136.0,68.0,1.0,0.0,1,Alta,,,,19.0414,-98.2063
4535,,Cristal Salgado,,,,67,Femenino,1.45,55.6,18.6,102,,93.0,179.0,85.0,1.0,0.0,0,Baja,,,,18.4623,-97.3927
4536,,Abigail Córdova,,,,80,Femenino,1.55,72.5,25.2,138,,185.0,314.0,86.0,1.0,0.0,0,Media,,,,19.2839,-98.4372
4537,,Jerónimo Urrutia Perea,,,,66,Masculino,1.61,114.2,20.6,145,,120.0,127.0,63.0,0.0,1.0,1,Baja,,,,19.0396,-98.0412
4538,,Dra. Abigail Rosales,,,,55,Masculino,1.52,72.7,35.1,121,,192.0,155.0,68.0,0.0,0.0,0,Alta,,,,20.1772,-98.0536
4539,,Esteban Cardona,,,,37,Femenino,1.64,95.6,22.4,99,,229.0,350.0,56.0,0.0,1.0,0,Baja,,,,19.0601,-98.3072
4540,,Lic. Gilberto Jurado,,,,82,Masculino,1.88,105.6,39.3,106,,199.0,283.0,96.0,1.0,1.0,1,Baja,,,,20.2741,-97.9546
4541,,Srita. Rosario Padilla,,,,21,Masculino,1.8,116.3,32.0,184,,212.0,268.0,83.0,1.0,1.0,0,Media,,,,18.4623,-97.3927
4542,,Lic. Norma Munguía,,,,88,Femenino,1.77,118.5,41.1,172,,189.0,323.0,91.0,1.0,1.0,0,Media,,,,18.6015,-98.4635
4543,,Juan Modesto Estévez,,,,40,Masculino,1.79,96.4,25.2,110,,176.0,302.0,78.0,0.0,1.0,1,Media,,,,19.1235,-98.2982
4544,,Jerónimo Armenta,,,,24,Masculino,1.69,99.6,25.3,154,,123.0,267.0,109.0,1.0,1.0,0,Alta,,,,18.9096,-98.43
4545,,Isabel Rodríguez Guajardo,,,,57,Masculino,1.59,72.0,36.2,110,,175.0,283.0,63.0,0.0,1.0,0,Media,,,,19.0601,-98.3072
4546,,Hilda Salcedo,,,,71,Masculino,1.77,112.6,26.2,139,,152.0,130.0,119.0,0.0,0.0,0,Baja,,,,19.0886,-98.2587
4547,,Marcos Valenzuela,,,,27,Masculino,1.85,101.5,34.4,124,,187.0,240.0,87.0,0.0,1.0,0,Baja,,,,18.4623,-97.3927
4548,,Augusto Candelaria Vallejo,,,,28,Masculino,1.92,55.5,37.7,96,,206.0,326.0,73.0,1.0,0.0,1,Alta,,,,20.2741,-97.9546
4549,,Gabriel Luis Armas Flores,,,,78,Masculino,1.45,82.5,18.7,176,,233.0,145.0,86.0,1.0,0.0,1,Media,,,,18.6015,-98.4635
4550,,Lilia Nadia Beltrán Candelaria,,,,27,Femenino,1.57,65.5,31.1,126,,226.0,325.0,116.0,0.0,0.0,1,Baja,,,,19.0414,-98.2063
4551,,Luz Cervántez,,,,26,Masculino,1.92,102.8,27.9,159,,174.0,217.0,64.0,1.0,0.0,0,Alta,,,,18.9096,-98.43
4552,,Fidel Gamez,,,,46,Femenino,1.71,84.2,31.8,125,,179.0,318.0,89.0,0.0,1.0,0,Alta,,,,19.0601,-98.3072
4553,,Ariadna Arce Hidalgo,,,,26,Femenino,1.63,90.5,29.1,117,,164.0,158.0,66.0,1.0,0.0,0,Media,,,,20.2741,-97.9546
4554,,Sergio Paredes Casárez,,,,46,Masculino,1.84,50.2,33.6,95,,226.0,274.0,108.0,1.0,0.0,1,Alta,,,,19.0414,-98.2063
4555,,Lic. Fernando Cabán,,,,21,Femenino,1.76,69.1,40.5,95,,163.0,241.0,120.0,1.0,0.0,1,Alta,,,,19.0396,-98.0412
4556,,Elsa Casanova Cabán,,,,28,Femenino,1.69,74.7,30.1,155,,155.0,344.0,119.0,0.0,1.0,0,Media,,,,19.0396,-98.0412
4557,,Dr. Alonso Rolón,,,,71,Femenino,1.89,75.7,22.5,148,,243.0,123.0,116.0,0.0,0.0,1,Alta,,,,18.9096,-98.43
4558,,Dr. Abelardo Saiz,,,,52,Femenino,1.92,100.5,20.1,184,,78.0,214.0,79.0,1.0,1.0,0,Alta,,,,19.8185,-97.3592
4559,,Luis Menéndez,,,,89,Masculino,1.69,85.4,21.6,129,,181.0,132.0,73.0,0.0,0.0,0,Media,,,,19.0601,-98.3072
4560,,Benjamín Pascual Verduzco,,,,82,Femenino,1.53,102.0,31.7,171,,156.0,195.0,90.0,0.0,1.0,1,Baja,,,,19.8185,-97.3592
4561,,Samuel Ledesma,,,,76,Femenino,1.76,117.4,36.4,126,,204.0,194.0,63.0,0.0,1.0,0,Media,,,,19.8185,-97.3592
4562,,Marco Antonio Montes Munguía,,,,64,Femenino,1.93,58.1,39.6,107,,77.0,202.0,79.0,1.0,0.0,1,Media,,,,18.6015,-98.4635
4563,,Noelia Victoria de Anda Amador,,,,80,Masculino,1.51,110.0,21.2,115,,133.0,341.0,69.0,0.0,1.0,0,Alta,,,,19.0886,-98.2587
4564,,Zeferino Salvador Alonso,,,,64,Femenino,1.77,86.1,41.0,149,,127.0,189.0,104.0,1.0,1.0,1,Media,,,,19.0886,-98.2587
4565,,Dr. Eric Cortez,,,,76,Femenino,1.57,108.5,34.5,90,,80.0,230.0,92.0,1.0,0.0,0,Baja,,,,18.4623,-97.3927
4566,,Alonso Duarte,,,,35,Femenino,1.94,60.3,28.8,110,,174.0,264.0,80.0,0.0,0.0,1,Baja,,,,19.0886,-98.2587
4567,,Fernando Fajardo,,,,57,Femenino,1.88,76.8,31.2,99,,186.0,135.0,67.0,0.0,0.0,1,Baja,,,,19.9329,-97.962
4568,,Ignacio Maximiliano Ballesteros Rascón,,,,60,Masculino,1.85,115.1,19.6,118,,223.0,348.0,73.0,0.0,1.0,0,Media,,,,19.0396,-98.0412
4569,,Wilfrido Cervantes,,,,73,Masculino,1.52,62.6,30.8,120,,122.0,180.0,85.0,0.0,1.0,1,Baja,,,,19.0414,-98.2063
4570,,Clemente Flores Navarro,,,,59,Femenino,1.52,69.5,32.0,97,,239.0,309.0,87.0,1.0,1.0,1,Alta,,,,19.0601,-98.3072
4571,,Lic. Elias Barajas,,,,24,Masculino,1.57,56.6,38.8,115,,227.0,209.0,57.0,1.0,1.0,0,Baja,,,,18.6015,-98.4635
4572,,Nicolás José María Aguilar de la Torre,,,,20,Masculino,1.5,99.8,38.5,96,,199.0,247.0,84.0,0.0,0.0,0,Alta,,,,19.1235,-98.2982
4573,,Alma Tejada del Río,,,,65,Femenino,1.48,106.9,33.9,168,,207.0,344.0,70.0,1.0,1.0,1,Baja,,,,19.0414,-98.2063
4574,,Barbara Antonia Cotto,,,,43,Femenino,1.85,119.5,19.9,141,,243.0,181.0,66.0,1.0,1.0,0,Media,,,,19.0414,-98.2063
4575,,Arturo Corrales,,,,56,Masculino,1.58,115.3,19.7,110,,175.0,237.0,117.0,1.0,1.0,1,Alta,,,,19.0601,-98.3072
4576,,Barbara Luisa Girón,,,,38,Masculino,1.63,80.6,35.9,175,,91.0,288.0,118.0,1.0,1.0,1,Baja,,,,19.2839,-98.4372
4577,,Gustavo Ramiro Vaca Tamez,,,,75,Femenino,1.48,95.9,29.5,146,,75.0,332.0,74.0,1.0,0.0,1,Alta,,,,19.0414,-98.2063
4578,,Lic. Hermelinda Regalado,,,,43,Masculino,1.46,59.0,20.9,92,,236.0,216.0,88.0,0.0,0.0,1,Media,,,,19.0396,-98.0412
4579,,Teodoro Renato Valverde Galván,,,,52,Masculino,1.76,79.9,24.1,178,,139.0,152.0,70.0,0.0,0.0,0,Media,,,,19.1235,-98.2982
4580,,Lorena Concepción Rael Leiva,,,,47,Femenino,1.73,89.8,37.7,167,,202.0,327.0,78.0,1.0,0.0,1,Media,,,,19.0414,-98.2063
4581,,Esperanza Zelaya Gallegos,,,,67,Masculino,1.5,85.0,34.6,128,,160.0,157.0,63.0,1.0,1.0,0,Baja,,,,19.0396,-98.0412
4582,,Federico Palomino Lucero,,,,40,Masculino,1.5,52.7,41.9,137,,159.0,215.0,88.0,0.0,1.0,1,Alta,,,,19.1235,-98.2982
4583,,Nancy María Elena Bustos,,,,86,Masculino,1.47,96.7,20.5,129,,87.0,317.0,78.0,0.0,1.0,1,Alta,,,,20.2741,-97.9546
4584,,Sra. Verónica Castro,,,,37,Femenino,1.57,77.7,38.6,150,,177.0,188.0,115.0,1.0,0.0,0,Baja,,,,18.4623,-97.3927
4585,,Gabino Tejeda Carreón,,,,47,Femenino,1.61,78.2,26.7,159,,163.0,180.0,94.0,0.0,0.0,1,Media,,,,19.9329,-97.962
4586,,María Luisa Ortega,,,,72,Femenino,1.72,53.0,27.0,156,,246.0,267.0,85.0,0.0,0.0,1,Baja,,,,18.9096,-98.43
4587,,Srita. Ana Sisneros,,,,32,Femenino,1.53,56.2,28.1,158,,226.0,272.0,80.0,1.0,0.0,1,Alta,,,,19.8185,-97.3592
4588,,René Gabriel Castro Guajardo,,,,56,Masculino,1.71,50.1,37.3,122,,98.0,125.0,99.0,0.0,1.0,1,Baja,,,,19.0414,-98.2063
4589,,Pedro Zepeda Tórrez,,,,76,Masculino,1.86,80.7,33.0,184,,247.0,172.0,91.0,0.0,1.0,0,Media,,,,19.1235,-98.2982
4590,,Gerardo René Urías,,,,27,Masculino,1.56,109.4,31.7,103,,169.0,313.0,77.0,0.0,1.0,1,Media,,,,19.1235,-98.2982
4591,,Jonás Ramón Terrazas,,,,22,Femenino,1.81,98.7,23.1,170,,249.0,234.0,105.0,0.0,0.0,0,Alta,,,,20.1772,-98.0536
4592,,Gregorio Gregorio Mercado,,,,39,Masculino,1.57,69.1,18.9,174,,196.0,280.0,102.0,0.0,1.0,0,Alta,,,,19.0886,-98.2587
4593,,Carla Domínguez,,,,90,Masculino,1.8,76.0,24.6,160,,180.0,267.0,95.0,1.0,1.0,1,Baja,,,,19.9329,-97.962
4594,,Marco Antonio Salas Flórez,,,,40,Femenino,1.67,49.2,39.4,173,,89.0,184.0,102.0,1.0,1.0,1,Baja,,,,19.0886,-98.2587
4595,,Francisco Benjamín Sisneros Cordero,,,,69,Femenino,1.83,88.6,33.5,112,,174.0,133.0,74.0,0.0,0.0,0,Media,,,,19.8185,-97.3592
4596,,Ing. Anel Pichardo,,,,74,Femenino,1.85,71.0,28.9,123,,73.0,213.0,110.0,1.0,0.0,1,Alta,,,,18.6015,-98.4635
4597,,Angélica Medina,,,,62,Femenino,1.79,108.0,39.4,133,,174.0,233.0,120.0,1.0,1.0,1,Alta,,,,20.2741,-97.9546
4598,,Clara Trinidad Leal Miranda,,,,64,Masculino,1.9,80.7,24.0,96,,240.0,311.0,116.0,1.0,0.0,0,Alta,,,,19.0414,-98.2063
4599,,Alejandro Alba Amador,,,,47,Masculino,1.72,96.6,37.5,135,,237.0,278.0,91.0,0.0,0.0,1,Baja,,,,18.9096,-98.43
4600,,Aldo Botello Medrano,,,,21,Masculino,1.79,60.8,18.9,185,,86.0,240.0,80.0,1.0,0.0,0,Baja,,,,19.0396,-98.0412
4601,,Serafín Aurelio Borrego Espinal,,,,63,Femenino,1.63,49.7,26.0,114,,230.0,190.0,118.0,0.0,1.0,1,Alta,,,,19.1235,-98.2982
4602,,Asunción Luz Tijerina Nieto,,,,87,Femenino,1.5,59.4,38.8,190,,134.0,121.0,66.0,0.0,1.0,1,Alta,,,,19.0886,-98.2587
4603,,Tomás Alvarez Cornejo,,,,62,Masculino,1.72,99.9,22.5,168,,105.0,226.0,86.0,1.0,0.0,0,Baja,,,,19.0396,-98.0412
4604,,Graciela Ojeda Carrero,,,,51,Masculino,1.85,92.2,30.5,116,,243.0,234.0,81.0,1.0,0.0,1,Baja,,,,19.8185,-97.3592
4605,,Sessa Longoria,,,,87,Femenino,1.6,65.6,19.6,162,,198.0,311.0,56.0,1.0,0.0,0,Media,,,,19.9329,-97.962
4606,,Ing. Eloy Briones,,,,43,Femenino,1.52,67.0,28.0,115,,79.0,133.0,105.0,1.0,0.0,0,Baja,,,,19.0414,-98.2063
4607,,Carolina Zapata,,,,25,Femenino,1.69,94.4,20.6,175,,226.0,258.0,73.0,0.0,0.0,0,Alta,,,,18.6015,-98.4635
4608,,Lic. María Luisa Loera,,,,50,Masculino,1.74,89.4,36.8,122,,184.0,319.0,69.0,1.0,0.0,1,Media,,,,19.0601,-98.3072
4609,,Miriam Ángela Corona del Río,,,,32,Femenino,1.82,58.0,18.5,166,,189.0,264.0,97.0,1.0,1.0,0,Alta,,,,19.0886,-98.2587
4610,,Sr. Jacobo Ojeda,,,,49,Femenino,1.51,55.0,39.8,111,,116.0,330.0,102.0,1.0,1.0,0,Alta,,,,19.2839,-98.4372
4611,,Amalia Mayte Puga Robles,,,,84,Femenino,1.58,57.0,31.3,168,,87.0,284.0,110.0,1.0,0.0,1,Alta,,,,19.9329,-97.962
4612,,Alonso Zamudio Arroyo,,,,72,Femenino,1.45,110.4,33.3,184,,239.0,249.0,99.0,1.0,1.0,1,Media,,,,19.0886,-98.2587
4613,,Gregorio Guillen Ocasio,,,,48,Femenino,1.63,71.6,31.7,153,,143.0,335.0,82.0,1.0,0.0,1,Baja,,,,19.0601,-98.3072
4614,,Salma Mondragón Bueno,,,,48,Masculino,1.73,88.0,27.3,150,,113.0,290.0,93.0,1.0,0.0,0,Alta,,,,19.0886,-98.2587
4615,,Zoé Sevilla Laureano,,,,76,Masculino,1.66,55.5,29.5,173,,116.0,302.0,95.0,0.0,1.0,1,Media,,,,19.0886,-98.2587
4616,,Catalina Palacios,,,,87,Femenino,1.53,103.4,27.1,104,,98.0,239.0,63.0,0.0,1.0,1,Media,,,,19.0414,-98.2063
4617,,Norma Blanca Gracia,,,,61,Masculino,1.62,103.4,40.6,114,,186.0,200.0,82.0,1.0,1.0,0,Alta,,,,18.6015,-98.4635
4618,,Catalina Estela Segura,,,,70,Masculino,1.81,57.2,18.6,129,,145.0,187.0,97.0,0.0,1.0,0,Alta,,,,19.2839,-98.4372
4619,,Javier Negrón,,,,30,Masculino,1.88,94.1,25.3,91,,189.0,293.0,99.0,0.0,0.0,0,Alta,,,,19.2839,-98.4372
4620,,José Emilio Marín de la Rosa,,,,23,Femenino,1.52,66.7,37.0,158,,173.0,311.0,75.0,1.0,0.0,1,Alta,,,,18.6015,-98.4635
4621,,Ing. Amalia Urías,,,,55,Femenino,1.46,67.2,30.5,91,,110.0,186.0,92.0,1.0,1.0,0,Media,,,,19.2839,-98.4372
4622,,Zeferino Rodrígez Avilés,,,,50,Masculino,1.78,67.3,30.7,182,,75.0,133.0,111.0,1.0,1.0,0,Alta,,,,19.8185,-97.3592
4623,,Diana Elvia Partida,,,,59,Masculino,1.51,71.9,32.1,102,,102.0,125.0,72.0,0.0,0.0,1,Baja,,,,18.6015,-98.4635
4624,,Lic. Noelia Rincón,,,,80,Femenino,1.71,87.8,35.8,107,,203.0,123.0,77.0,1.0,0.0,0,Baja,,,,19.2839,-98.4372
4625,,Dra. Aida Sotelo,,,,83,Femenino,1.87,65.8,33.0,108,,198.0,222.0,70.0,1.0,1.0,0,Media,,,,20.1772,-98.0536
4626,,Cristian Antonio Ballesteros Jasso,,,,24,Masculino,1.78,99.5,39.2,172,,177.0,139.0,120.0,0.0,1.0,1,Media,,,,19.0601,-98.3072
4627,,Cornelio Orosco Hernádez,,,,73,Masculino,1.62,117.1,18.5,104,,76.0,164.0,57.0,1.0,0.0,1,Media,,,,20.1772,-98.0536
4628,,Blanca Valadez,,,,56,Masculino,1.5,68.0,30.0,161,,212.0,258.0,56.0,1.0,1.0,1,Baja,,,,19.0414,-98.2063
4629,,Abril Ibarra,,,,22,Femenino,1.6,108.9,36.5,161,,220.0,153.0,57.0,1.0,1.0,0,Baja,,,,18.9096,-98.43
4630,,Dr. Roberto Rojo,,,,37,Masculino,1.7,106.7,23.5,102,,170.0,213.0,92.0,0.0,1.0,1,Baja,,,,19.2839,-98.4372
4631,,Emilia Minerva Esquibel Ochoa,,,,63,Femenino,1.91,47.3,34.9,150,,123.0,198.0,100.0,0.0,0.0,0,Alta,,,,20.1772,-98.0536
4632,,Raúl Barela,,,,52,Masculino,1.84,54.9,37.6,114,,217.0,322.0,115.0,1.0,1.0,0,Baja,,,,19.8185,-97.3592
4633,,Estela Elvira Correa,,,,43,Masculino,1.54,49.4,23.6,113,,106.0,151.0,112.0,1.0,1.0,1,Baja,,,,19.1235,-98.2982
4634,,David Leonel Lucero,,,,75,Masculino,1.78,88.8,21.3,97,,160.0,282.0,109.0,0.0,1.0,1,Alta,,,,19.1235,-98.2982
4635,,Ramiro Salvador Maldonado Pantoja,,,,83,Femenino,1.52,99.8,26.1,177,,188.0,284.0,72.0,1.0,0.0,1,Media,,,,20.2741,-97.9546
4636,,Dr. Agustín Guerra,,,,76,Femenino,1.6,117.4,29.3,181,,239.0,343.0,76.0,1.0,0.0,1,Baja,,,,19.9329,-97.962
4637,,Yolanda Caridad Negrete,,,,43,Masculino,1.81,97.6,30.8,160,,236.0,133.0,66.0,1.0,0.0,1,Media,,,,20.1772,-98.0536
4638,,Lucía Gallegos,,,,60,Masculino,1.64,57.0,39.3,153,,72.0,340.0,87.0,1.0,1.0,1,Alta,,,,19.1235,-98.2982
4639,,Jacinto Gilberto Borrego,,,,30,Masculino,1.93,94.5,21.0,140,,224.0,345.0,115.0,1.0,1.0,1,Baja,,,,19.0886,-98.2587
4640,,Amalia Julia Lovato Orellana,,,,53,Masculino,1.49,47.9,28.8,121,,153.0,230.0,109.0,1.0,1.0,0,Baja,,,,18.4623,-97.3927
4641,,José José Manuél López Arias,,,,64,Femenino,1.5,112.3,36.2,124,,165.0,122.0,88.0,1.0,1.0,0,Baja,,,,19.0886,-98.2587
4642,,Lorenzo Gabino Negrete Molina,,,,54,Femenino,1.52,63.6,37.1,127,,75.0,273.0,115.0,1.0,0.0,1,Alta,,,,19.9329,-97.962
4643,,Trinidad Escobar,,,,23,Femenino,1.81,111.0,21.6,187,,172.0,233.0,61.0,0.0,0.0,0,Baja,,,,18.4623,-97.3927
4644,,Dr. Agustín Bravo,,,,84,Femenino,1.79,64.8,20.4,112,,236.0,300.0,110.0,1.0,0.0,1,Media,,,,19.8185,-97.3592
4645,,Josefina Georgina Patiño Lemus,,,,82,Femenino,1.91,61.6,22.9,113,,135.0,154.0,92.0,0.0,1.0,1,Media,,,,20.2741,-97.9546
4646,,Sr. Francisco Javier Cardona,,,,52,Femenino,1.68,61.9,24.0,161,,71.0,173.0,57.0,0.0,0.0,0,Alta,,,,19.8185,-97.3592
4647,,Elvia Valadez Sanches,,,,41,Femenino,1.5,46.7,36.1,153,,234.0,201.0,106.0,1.0,0.0,1,Media,,,,18.4623,-97.3927
4648,,Conchita Leal,,,,85,Masculino,1.66,64.6,38.3,142,,152.0,210.0,77.0,0.0,1.0,0,Alta,,,,18.4623,-97.3927
4649,,Zoé Cervantes Rivero,,,,57,Masculino,1.55,51.0,40.0,95,,73.0,158.0,105.0,0.0,0.0,0,Media,,,,19.0396,-98.0412
4650,,Sra. Tania Molina,,,,49,Femenino,1.67,95.5,40.5,178,,188.0,189.0,111.0,1.0,0.0,0,Baja,,,,20.2741,-97.9546
4651,,Humberto Báez Lovato,,,,74,Masculino,1.85,71.1,41.0,113,,136.0,121.0,118.0,0.0,0.0,0,Alta,,,,19.8185,-97.3592
4652,,Felix Gálvez,,,,70,Masculino,1.68,109.5,36.0,134,,91.0,332.0,70.0,0.0,0.0,1,Media,,,,19.8185,-97.3592
4653,,José Esquibel,,,,35,Masculino,1.74,86.7,34.3,141,,136.0,156.0,56.0,0.0,0.0,0,Baja,,,,18.9096,-98.43
4654,,Esparta Villagómez,,,,26,Masculino,1.47,100.8,27.3,170,,213.0,238.0,75.0,1.0,0.0,0,Alta,,,,20.1772,-98.0536
4655,,Wendolin Casillas Ortega,,,,77,Femenino,1.54,85.8,22.2,100,,88.0,196.0,63.0,0.0,0.0,1,Media,,,,20.2741,-97.9546
4656,,David Canales,,,,50,Femenino,1.83,116.7,40.3,188,,149.0,284.0,114.0,1.0,0.0,0,Media,,,,19.8185,-97.3592
4657,,Bernardo Timoteo Rentería,,,,44,Femenino,1.66,112.1,20.7,91,,202.0,120.0,62.0,1.0,1.0,0,Media,,,,18.6015,-98.4635
4658,,María Elena Castañeda,,,,72,Femenino,1.51,62.0,36.9,156,,249.0,216.0,104.0,0.0,1.0,0,Alta,,,,19.9329,-97.962
4659,,Amelia Zepeda,,,,76,Femenino,1.65,62.7,41.7,146,,76.0,222.0,66.0,0.0,0.0,1,Alta,,,,18.9096,-98.43
4660,,Gerardo Villaseñor,,,,30,Femenino,1.79,90.7,29.5,129,,112.0,143.0,102.0,1.0,0.0,0,Alta,,,,19.8185,-97.3592
4661,,Federico Oswaldo Gálvez,,,,62,Masculino,1.63,66.5,18.0,136,,109.0,138.0,113.0,0.0,0.0,0,Media,,,,19.0414,-98.2063
4662,,Lorenzo Javier Gastélum Arenas,,,,90,Femenino,1.66,59.7,41.9,95,,95.0,329.0,57.0,1.0,0.0,0,Alta,,,,20.2741,-97.9546
4663,,Alma Zoé Bermúdez,,,,24,Masculino,1.61,105.5,19.3,91,,121.0,255.0,102.0,1.0,0.0,1,Baja,,,,19.0414,-98.2063
4664,,Vicente Patricio Salgado,,,,24,Femenino,1.64,77.9,40.9,114,,212.0,321.0,91.0,1.0,0.0,1,Alta,,,,19.0601,-98.3072
4665,,Julia Cadena Riojas,,,,23,Femenino,1.57,84.7,24.0,153,,112.0,268.0,63.0,0.0,0.0,1,Baja,,,,18.9096,-98.43
