ID_Paciente,UUID,Nombre,Apellido_Paterno,Apellido_Materno,Fecha_Nacimiento,Edad,Sexo,CURP,RFC,Estado,Región_Socioeconómica,Municipio,Afiliación_Salud,Tipo_Sangre,Estatura_cm,Peso_kg,IMC,Presion_Sistolica_mmHg,Presion_Diastolica_mmHg,Frecuencia_Cardiaca_lpm,Temperatura_C,CIE10_Diagnostico,Diagnostico_Principal,Especialidad_Destino,Fecha_Ultima_Consulta,Costo_Consulta_MXN
PUE-005236,7E06161A,María Ana,Jiménez,Flores,1995-05-24,31,Femenino,JIFM950524MPLMLRA0,JIFM950524J87,Puebla,Región VI: Izúcar de Matamoros,Chiautla,IMSS,O+,152.3,70.8,30.5,124,79,72,36.7,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-12-27,20
PUE-005237,C8F6F850,Leticia,Martínez,Ramírez,2001-09-26,24,Femenino,MARL010926MPLRMTA3,MARL010926590,Puebla,Región IV: San Pedro Cholula,San Martín Texmelucan,IMSS,A+,146.7,62.8,29.2,114,78,80,36.4,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-05-31,31
PUE-005238,C0319C61,Guadalupe,Morales,Hernández,1976-06-10,50,Femenino,MOHG760610MPLRRDA0,MOHG760610280,Puebla,Región I: Huauchinango,Pahuatlán,IMSS,O+,155.6,65.5,27.1,145,87,65,36.6,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-12-24,3
PUE-005239,44647696,Ana,Flores,Ramírez,1955-06-07,71,Femenino,FORA550607MPLLMNA6,FORA550607Q37,Puebla,Región V: Puebla,Ocoyucan,IMSS,O+,160.1,53.8,21.0,110,79,97,39.0,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2026-05-29,1
PUE-005240,DAACC7C5,Alejandro Ricardo,García,Sánchez,1994-08-02,31,Masculino,GASA940802HPLRÁLA6,GASA940802W16,Puebla,Región II: Teziutlán,Tlatlauquitepec,Particular,O+,174.3,75.7,24.9,121,82,73,36.6,N39.0,Infección de Vías Urinarias,Medicina General,2025-08-31,607
PUE-005241,A395759D,Sofia Verónica,Gutiérrez,Hernández,2007-04-11,19,Femenino,GUHS070411MPLTRFA9,GUHS070411133,Puebla,Región V: Puebla,Puebla,ISSSTEP,O+,151.0,48.7,21.4,117,79,75,36.3,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2026-03-29,30
PUE-005242,71BD455E,Teresa Elena,Sánchez,Pérez,2020-07-06,5,Femenino,SEPT200706MPLÁÉRA1,SEPT200706U69,Puebla,Región III: Ciudad Serdán,Chalchicomula de Sesma,Particular,O+,102.6,44.2,42.0,122,78,72,36.7,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-01-10,443
PUE-005243,15789023,Margarita Teresa,Morales,Cruz,2000-11-24,25,Femenino,MOCM001124MPLRRRA5,MOCM001124F26,Puebla,Región VI: Izúcar de Matamoros,Izúcar de Matamoros,IMSS,O+,145.9,72.1,33.9,125,84,73,36.9,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2025-11-20,13
PUE-005244,95B66059,Fernando Alejandro,López,Reyes,2010-11-20,15,Masculino,LERF101120HPLÓYRA0,LERF101120381,Puebla,Región VI: Izúcar de Matamoros,Izúcar de Matamoros,ISSSTE,O+,173.4,65.4,21.8,119,83,74,36.8,N39.0,Infección de Vías Urinarias,Medicina General,2026-02-23,5
PUE-005245,96A40555,Gabriela Gabriela,González,Morales,1974-07-01,52,Femenino,GOMG740701MPLNRBA4,GOMG740701241,Puebla,Región I: Huauchinango,Chiconcuautla,IMSS-Bienestar,O+,163.6,80.0,29.9,114,78,79,36.8,N39.0,Infección de Vías Urinarias,Medicina General,2025-09-13,38
PUE-005246,CD3C6AD3,José José,López,Ramírez,1959-07-22,66,Masculino,LERJ590722HPLÓMSA1,LERJ590722S28,Puebla,Región IV: San Pedro Cholula,San Pedro Cholula,IMSS,O+,166.5,85.0,30.7,121,79,85,36.2,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-07-14,23
PUE-005247,2707CF6F,Patricia Rosa,Ramírez,Sánchez,1993-08-16,32,Femenino,RASP930816MPLMÁTA2,RASP930816W80,Puebla,Región V: Puebla,Puebla,No derechohabiente,A+,153.3,71.4,30.4,117,85,77,36.2,N39.0,Infección de Vías Urinarias,Medicina General,2025-08-05,867
PUE-005248,76807FD3,Carlos Carlos,Martínez,Rodríguez,2026-05-29,0,Masculino,MARC260529HPLRDRA3,MARC260529D81,Puebla,Región III: Ciudad Serdán,Esperanza,IMSS,O+,100.8,21.8,21.5,146,93,84,36.3,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-12-11,22
PUE-005249,7BC393EB,Jorge Jorge,Cruz,Pérez,2001-05-28,25,Masculino,CUPJ010528HPLRÉRA8,CUPJ010528Z74,Puebla,Región VI: Izúcar de Matamoros,Chiautla,IMSS,O-,170.8,59.2,20.3,123,73,83,36.4,E66.0,Obesidad Grado I,Nutrición / Medicina General,2026-01-24,36
PUE-005250,AAA7CC2E,Elena Luisa,Jiménez,Vázquez,1996-09-19,29,Femenino,JIVE960919MPLMÁLA4,JIVE960919U29,Puebla,Región II: Teziutlán,Zacapoaxtla,ISSSTE,O+,154.4,100.4,42.1,113,74,73,36.8,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-12-17,38
PUE-005251,C9D6E82C,Luisa Teresa,Jiménez,Cruz,1982-07-26,43,Femenino,JICL820726MPLMRSA1,JICL820726G25,Puebla,Región III: Ciudad Serdán,Esperanza,ISSSTE,O+,150.3,64.1,28.4,123,82,83,36.7,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-12-27,25
PUE-005252,F30FF2E6,Ana Guadalupe,Jiménez,Morales,2005-05-07,21,Femenino,JIMA050507MPLMRNA9,JIMA050507461,Puebla,Región V: Puebla,Puebla,IMSS,O+,152.5,64.3,27.6,119,81,85,37.9,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2026-05-24,17
PUE-005253,B86C5357,Rafael,Sánchez,Gutiérrez,2019-10-04,6,Masculino,SEGR191004HPLÁTFA5,SEGR191004Y34,Puebla,Región III: Ciudad Serdán,Tlachichuca,ISSSTE,A+,111.1,11.7,9.5,120,80,78,36.1,N39.0,Infección de Vías Urinarias,Medicina General,2026-04-28,27
PUE-005254,7C047633,Ana Gabriela,Sánchez,Vázquez,1994-12-10,31,Femenino,SEVA941210MPLÁÁNA0,SEVA941210G89,Puebla,Región II: Teziutlán,Xiutetelco,Particular,O+,157.1,67.9,27.5,111,80,68,36.4,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-02-24,372
PUE-005255,8428D980,Margarita,Cruz,Torres,1959-03-07,67,Femenino,CUTM590307MPLRRRA6,CUTM590307Q63,Puebla,Región III: Ciudad Serdán,Aljojuca,IMSS,O+,156.5,55.3,22.6,143,100,72,36.4,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-09-27,8
PUE-005256,F86EF3B2,Jesús,Cruz,Gutiérrez,1985-06-17,41,Masculino,CUGJ850617HPLRTSA9,CUGJ850617H65,Puebla,Región II: Teziutlán,Cuetzalan del Progreso,IMSS,A+,158.2,70.5,28.2,117,72,72,36.3,N39.0,Infección de Vías Urinarias,Medicina General,2026-05-08,31
PUE-005257,A0653542,Ana,López,González,2008-06-04,18,Femenino,LEGA080604MPLÓNNA5,LEGA080604928,Puebla,Región VI: Izúcar de Matamoros,Izúcar de Matamoros,IMSS-Bienestar,O+,167.6,52.7,18.8,118,70,87,38.5,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2026-01-16,32
PUE-005258,C0BB5BE2,Teresa Margarita,Martínez,Vázquez,1996-07-07,29,Femenino,MAVT960707MPLRÁRA1,MAVT960707J10,Puebla,Región VI: Izúcar de Matamoros,Izúcar de Matamoros,IMSS,O+,160.0,86.4,33.7,122,77,103,38.1,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-11-23,17
PUE-005259,C049831E,Margarita,Jiménez,López,1946-06-27,80,Femenino,JILM460627MPLMÓRA3,JILM460627L83,Puebla,Región III: Ciudad Serdán,Aljojuca,IMSS-Bienestar,O+,154.0,64.2,27.1,115,76,102,37.6,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-08-30,28
PUE-005260,897308B4,Rosa Luisa,Sánchez,Ramírez,1955-02-17,71,Femenino,SERR550217MPLÁMSA5,SERR550217A98,Puebla,Región II: Teziutlán,Chignautla,IMSS,A+,147.0,67.5,31.2,114,71,70,36.7,N39.0,Infección de Vías Urinarias,Medicina General,2026-05-27,17
PUE-005261,D541F0EF,Juana,Castro,Pérez,1968-04-02,58,Femenino,CAPJ680402MPLSÉNA9,CAPJ680402K11,Puebla,Región V: Puebla,Cuautinchán,IMSS,O+,170.2,65.4,22.6,119,77,77,36.6,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2025-09-06,38
PUE-005262,4C2864BA,Jesús,García,Morales,2002-06-23,24,Masculino,GAMJ020623HPLRRSA5,GAMJ020623Z27,Puebla,Región I: Huauchinango,Naupan,IMSS,B-,167.4,81.8,29.2,144,103,79,36.4,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-08-25,35
PUE-005263,157F4678,Elena Ana,González,Jiménez,1970-04-01,56,Femenino,GOJE700401MPLNMLA0,GOJE700401D70,Puebla,Región I: Huauchinango,Huauchinango,IMSS,B+,155.9,55.5,22.8,116,75,72,36.9,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2025-10-10,11
PUE-005264,990F66D9,Francisco Luis,Gutiérrez,Pérez,1982-06-24,44,Masculino,GUPF820624HPLTÉRA3,GUPF820624W87,Puebla,Región VI: Izúcar de Matamoros,Huaquechula,IMSS,O+,166.7,70.0,25.2,125,76,77,36.2,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2025-11-06,15
PUE-005265,E69619A2,Rosa Ana,Jiménez,Rodríguez,1988-10-01,37,Femenino,JIRR881001MPLMDSA7,JIRR881001Z37,Puebla,Región IV: San Pedro Cholula,San Pedro Cholula,Particular,A+,144.2,54.7,26.3,150,103,73,36.7,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-01-20,897
PUE-005266,F2FC9A60,Jesús,Sánchez,Pérez,1994-10-30,31,Masculino,SEPJ941030HPLÁÉSA5,SEPJ941030L67,Puebla,Región III: Ciudad Serdán,San Salvador el Seco,IMSS-Bienestar,A+,167.9,83.0,29.4,119,82,82,36.3,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-07-28,30
PUE-005267,A8AFDD2F,Leticia Patricia,Díaz,Ramírez,1954-08-06,71,Femenino,DARL540806MPLÍMTA0,DARL540806262,Puebla,Región VII: Tehuacán,Coxcatlán,IMSS,O+,151.3,80.5,35.2,114,85,89,38.9,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-12-22,12
PUE-005268,F3E7566F,María Juana,Castro,Flores,2010-06-11,16,Femenino,CAFM100611MPLSLRA9,CAFM100611K15,Puebla,Región III: Ciudad Serdán,San Salvador el Seco,IMSS,O+,163.4,61.5,23.0,111,81,88,37.9,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-09-28,21
PUE-005269,FFA60CBC,Luisa Ana,Morales,Vázquez,1986-03-13,40,Femenino,MOVL860313MPLRÁSA7,MOVL860313V96,Puebla,Región IV: San Pedro Cholula,Huejotzingo,IMSS,O+,163.3,77.7,29.1,121,74,97,38.6,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-11-02,33
PUE-005270,E2C435D6,Teresa,Gutiérrez,Martínez,1999-12-19,26,Femenino,GUMT991219MPLTRRA0,GUMT991219Y69,Puebla,Región III: Ciudad Serdán,Esperanza,IMSS,A-,156.7,66.7,27.2,152,105,67,36.8,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-03-28,0
PUE-005271,CB246CED,Juan Javier,Morales,Cruz,1999-11-26,26,Masculino,MOCJ991126HPLRRNA3,MOCJ991126O62,Puebla,Región VII: Tehuacán,Yehualtepec,IMSS-Bienestar,O+,156.3,66.7,27.3,117,84,77,36.7,N39.0,Infección de Vías Urinarias,Medicina General,2025-09-19,15
PUE-005272,9B595B90,Margarita Teresa,Ramírez,López,1959-12-16,66,Femenino,RALM591216MPLMÓRA5,RALM591216A72,Puebla,Región I: Huauchinango,Chiconcuautla,ISSSTEP,O+,150.2,70.9,31.4,124,81,85,36.7,J45,Asma Bronquial,Neumología / Pediatría,2025-09-25,34
PUE-005273,EF1043E2,Manuel,López,Torres,2021-03-19,5,Masculino,LETM210319HPLÓRNA5,LETM210319U32,Puebla,Región IV: San Pedro Cholula,Huejotzingo,Particular,O+,117.2,25.9,18.9,120,76,100,38.4,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2026-04-03,855
PUE-005274,3C507558,Juan,Díaz,Cruz,1967-02-01,59,Masculino,DACJ670201HPLÍRNA5,DACJ670201190,Puebla,Región III: Ciudad Serdán,Chalchicomula de Sesma,IMSS,O+,162.4,93.3,35.4,125,80,78,36.3,N39.0,Infección de Vías Urinarias,Medicina General,2025-11-23,1
PUE-005275,7935CDE0,Jesús Alejandro,Gutiérrez,Pérez,1971-12-25,54,Masculino,GUPJ711225HPLTÉSA4,GUPJ711225193,Puebla,Región IV: San Pedro Cholula,Calpan,IMSS,A+,174.5,71.9,23.6,143,100,80,36.5,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-12-01,33
PUE-005276,2C629849,Luisa María,Ramírez,Gutiérrez,2008-06-26,18,Femenino,RAGL080626MPLMTSA8,RAGL080626F20,Puebla,Región VII: Tehuacán,Ajalpan,IMSS,O+,149.6,47.2,21.1,119,77,95,38.8,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2026-05-04,11
PUE-005277,87CB27D4,José Javier,Gutiérrez,Rodríguez,2009-05-19,17,Masculino,GURJ090519HPLTDSA2,GURJ090519P65,Puebla,Región III: Ciudad Serdán,Esperanza,IMSS,O+,173.2,84.9,28.3,110,82,66,36.5,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-07-29,14
PUE-005278,BBD22E6D,Ricardo,Reyes,Gómez,2001-04-19,25,Masculino,REGR010419HPLYÓCA1,REGR010419W47,Puebla,Región III: Ciudad Serdán,Aljojuca,IMSS,O+,158.2,87.1,34.8,114,82,83,36.3,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-11-07,32
PUE-005279,6285D70F,Teresa Elena,Jiménez,Ramírez,1982-06-16,44,Femenino,JIRT820616MPLMMRA4,JIRT820616D43,Puebla,Región II: Teziutlán,Tlatlauquitepec,ISSSTE,O+,152.4,61.4,26.4,117,75,71,36.7,N39.0,Infección de Vías Urinarias,Medicina General,2026-06-19,6
PUE-005280,D9DBADA0,Carlos,Rodríguez,Flores,1988-08-13,37,Masculino,ROFC880813HPLDLRA2,ROFC880813310,Puebla,Región IV: San Pedro Cholula,San Martín Texmelucan,ISSSTEP,AB-,163.0,63.0,23.7,157,94,72,36.6,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-10-23,29
PUE-005281,E37F7969,Pedro Fernando,Morales,López,2003-01-16,23,Masculino,MOLP030116HPLRÓDA8,MOLP030116K58,Puebla,Región II: Teziutlán,Cuetzalan del Progreso,IMSS,O+,166.1,66.6,24.1,110,75,67,36.8,N39.0,Infección de Vías Urinarias,Medicina General,2025-06-25,5
PUE-005282,4AAFCF42,Elena Patricia,Martínez,Gutiérrez,1966-07-07,60,Femenino,MAGE660707MPLRTLA8,MAGE660707J22,Puebla,Región VII: Tehuacán,Santiago Miahuatlán,IMSS-Bienestar,O+,147.8,53.4,24.4,110,80,100,39.2,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-08-12,38
PUE-005283,D815BB50,Alejandro Miguel,Pérez,Cruz,1970-06-14,56,Masculino,PECA700614HPLÉRLA6,PECA700614836,Puebla,Región I: Huauchinango,Naupan,IMSS,O+,172.2,74.7,25.2,111,78,75,36.5,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2026-06-01,31
PUE-005284,0BB9A901,Leticia,García,Ramírez,1986-02-01,40,Femenino,GARL860201MPLRMTA6,GARL860201L97,Puebla,Región III: Ciudad Serdán,Tlachichuca,IMSS-Bienestar,O+,157.9,73.7,29.6,146,86,78,36.7,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-06-20,7
PUE-005285,AE2603A6,Jorge,García,Rodríguez,1981-05-04,45,Masculino,GARJ810504HPLRDRA0,GARJ810504S16,Puebla,Región VII: Tehuacán,Ajalpan,No derechohabiente,AB-,169.9,56.1,19.4,116,79,76,36.1,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2025-09-03,884
PUE-005286,9DF2BCAE,Carmen Luisa,Cruz,Flores,1997-06-19,29,Femenino,CUFC970619MPLRLRA5,CUFC970619C11,Puebla,Región VI: Izúcar de Matamoros,Tepeojuma,IMSS,O+,162.5,63.7,24.1,116,76,84,36.6,N39.0,Infección de Vías Urinarias,Medicina General,2025-10-18,18
PUE-005287,7D100933,Jorge,Cruz,Jiménez,1996-10-23,29,Masculino,CUJJ961023HPLRMRA2,CUJJ961023P75,Puebla,Región IV: San Pedro Cholula,San Andrés Cholula,ISSSTE,O+,164.6,89.6,33.1,153,103,80,36.7,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-01-27,7
PUE-005288,051D4CB0,Juan,Rodríguez,Díaz,2009-02-27,17,Masculino,RODJ090227HPLDÍNA9,RODJ090227X85,Puebla,Región II: Teziutlán,Teziutlán,IMSS,O+,173.3,80.0,26.6,120,74,70,36.6,N39.0,Infección de Vías Urinarias,Medicina General,2025-08-06,10
PUE-005289,3E852B9B,Juan Pedro,Gutiérrez,González,1974-07-29,51,Masculino,GUGJ740729HPLTNNA7,GUGJ740729V87,Puebla,Región IV: San Pedro Cholula,San Andrés Cholula,ISSSTEP,O+,178.8,88.2,27.6,117,84,82,36.1,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-03-12,36
PUE-005290,172A2786,Francisco Fernando,Morales,López,2005-06-22,21,Masculino,MOLF050622HPLRÓRA5,MOLF050622770,Puebla,Región II: Teziutlán,Xiutetelco,Particular,O+,171.9,102.9,34.8,119,85,71,36.6,N39.0,Infección de Vías Urinarias,Medicina General,2026-03-23,853
PUE-005291,83EB80D0,Guadalupe,Rodríguez,Castro,2025-09-08,0,Femenino,ROCG250908MPLDSDA9,ROCG250908F87,Puebla,Región I: Huauchinango,Xicotepec,ISSSTEP,AB-,116.6,23.5,17.3,140,97,84,36.6,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-09-21,1
PUE-005292,820FCB2D,Jesús Carlos,Flores,Gutiérrez,1977-06-24,49,Masculino,FOGJ770624HPLLTSA8,FOGJ770624K50,Puebla,Región III: Ciudad Serdán,Esperanza,ISSSTEP,O+,183.4,32.5,9.7,117,75,82,36.6,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-02-24,33
PUE-005293,81463B7B,Ricardo Rafael,Díaz,Gómez,1966-03-18,60,Masculino,DAGR660318HPLÍÓCA1,DAGR660318375,Puebla,Región V: Puebla,Puebla,IMSS,O+,173.7,71.5,23.7,118,78,95,38.5,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-08-24,18
PUE-005294,CF148478,Luis Jesús,Gutiérrez,Torres,1952-04-22,74,Masculino,GUTL520422HPLTRSA2,GUTL520422E64,Puebla,Región VI: Izúcar de Matamoros,Atlixco,IMSS-Bienestar,O+,173.4,68.5,22.8,158,102,76,36.8,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-02-18,18
PUE-005295,EC8DACD6,Rosa Juana,Rodríguez,Gutiérrez,1965-03-13,61,Femenino,ROGR650313MPLDTSA6,ROGR650313Q37,Puebla,Región III: Ciudad Serdán,Aljojuca,IMSS,O+,150.1,66.4,29.5,115,71,73,36.4,N39.0,Infección de Vías Urinarias,Medicina General,2025-12-25,0
PUE-005296,FB849E37,Rosa,Sánchez,Morales,1968-12-20,57,Femenino,SEMR681220MPLÁRSA0,SEMR681220O69,Puebla,Región VII: Tehuacán,Tehuacán,Particular,O+,156.3,49.7,20.3,136,97,70,36.4,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-01-12,657
PUE-005297,638C58EE,Jesús Carlos,Gómez,Gutiérrez,1988-12-05,37,Masculino,GEGJ881205HPLÓTSA9,GEGJ881205870,Puebla,Región VI: Izúcar de Matamoros,Chiautla,IMSS,O+,172.2,71.0,23.9,122,80,75,36.5,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2026-03-19,23
PUE-005298,8EA9B476,Guadalupe,Ramírez,Sánchez,1982-01-10,44,Femenino,RASG820110MPLMÁDA6,RASG820110R95,Puebla,Región II: Teziutlán,Zacapoaxtla,ISSSTEP,O+,155.0,74.8,31.1,121,84,65,36.5,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2026-03-05,30
PUE-005299,D74150D1,Pedro Miguel,González,Hernández,1972-10-10,53,Masculino,GOHP721010HPLNRDA4,GOHP721010V59,Puebla,Región V: Puebla,Puebla,IMSS,O+,161.5,83.8,32.1,115,85,66,36.4,N39.0,Infección de Vías Urinarias,Medicina General,2026-05-08,11
PUE-005300,1E791EAD,Luis Pedro,González,Martínez,2006-01-02,20,Masculino,GOML060102HPLNRSA0,GOML060102T37,Puebla,Región IV: San Pedro Cholula,San Pedro Cholula,IMSS,O+,167.7,55.3,19.7,121,73,65,36.6,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-09-08,33
PUE-005301,3CFFD80B,Juana Carmen,Rodríguez,Morales,1981-01-29,45,Femenino,ROMJ810129MPLDRNA4,ROMJ810129O28,Puebla,Región III: Ciudad Serdán,Tlachichuca,ISSSTEP,O+,156.8,54.9,22.3,123,85,65,36.3,N39.0,Infección de Vías Urinarias,Medicina General,2025-11-08,22
PUE-005302,BC4BCE07,Alejandro,Reyes,González,1981-10-29,44,Masculino,REGA811029HPLYNLA8,REGA811029K70,Puebla,Región II: Teziutlán,Tlatlauquitepec,ISSSTEP,B+,162.4,67.9,25.7,117,77,68,36.3,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-02-25,17
PUE-005303,241DAB6C,Elena Ana,Torres,Flores,1973-11-28,52,Femenino,TOFE731128MPLRLLA8,TOFE731128E70,Puebla,Región IV: San Pedro Cholula,San Martín Texmelucan,IMSS-Bienestar,A+,146.1,69.8,32.7,136,94,71,36.4,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-09-14,12
PUE-005304,86B692F9,Pedro Manuel,Martínez,Reyes,1981-03-23,45,Masculino,MARP810323HPLRYDA9,MARP810323614,Puebla,Región V: Puebla,Cuautinchán,ISSSTE,O+,176.2,72.0,23.2,113,78,72,36.1,N39.0,Infección de Vías Urinarias,Medicina General,2026-05-27,25
PUE-005305,F0CA6570,Teresa,Vázquez,Morales,1988-02-22,38,Femenino,VUMT880222MPLÁRRA6,VUMT880222260,Puebla,Región III: Ciudad Serdán,San Salvador el Seco,IMSS,B+,165.4,66.2,24.2,112,74,72,36.2,N39.0,Infección de Vías Urinarias,Medicina General,2025-08-21,16
PUE-005306,AE27D414,Luis Rafael,Gutiérrez,González,1972-06-20,54,Masculino,GUGL720620HPLTNSA8,GUGL720620670,Puebla,Región III: Ciudad Serdán,Esperanza,IMSS,O-,166.7,82.4,29.7,112,73,74,36.2,Z00.0,Sano (Control de Rutina),Medicina General,2026-05-01,8
PUE-005307,83E82B16,Teresa Elena,García,Gutiérrez,1977-05-29,49,Femenino,GAGT770529MPLRTRA1,GAGT770529Z97,Puebla,Región I: Huauchinango,Juan Galindo,ISSSTE,O+,137.8,70.0,36.9,113,72,67,36.4,E66.0,Obesidad Grado I,Nutrición / Medicina General,2026-01-12,20
PUE-005308,2A37D43E,María Elena,Torres,Sánchez,2020-05-28,6,Femenino,TOSM200528MPLRÁRA0,TOSM200528559,Puebla,Región V: Puebla,Ocoyucan,Particular,O+,99.3,7.8,7.9,115,73,105,38.0,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-08-05,439
PUE-005309,4401AE58,Carlos,Pérez,Vázquez,1970-11-17,55,Masculino,PEVC701117HPLÉÁRA7,PEVC701117M58,Puebla,Región VI: Izúcar de Matamoros,Atlixco,ISSSTE,A+,159.4,79.5,31.3,161,104,74,36.3,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-02-11,36
PUE-005310,17AFF3BB,Verónica,Rodríguez,Morales,1960-06-13,66,Femenino,ROMV600613MPLDRRA3,ROMV600613I98,Puebla,Región IV: San Pedro Cholula,San Martín Texmelucan,Particular,O+,159.1,64.2,25.4,136,95,76,36.2,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-09-09,498
PUE-005311,76E43D99,María,Flores,Torres,1985-03-07,41,Femenino,FOTM850307MPLLRRA1,FOTM850307276,Puebla,Región IV: San Pedro Cholula,San Pedro Cholula,IMSS,O+,158.1,63.6,25.4,121,83,86,37.5,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2026-04-29,30
PUE-005312,636D5AD1,Juana Gabriela,Ramírez,Gutiérrez,1970-05-01,56,Femenino,RAGJ700501MPLMTNA1,RAGJ700501M30,Puebla,Región III: Ciudad Serdán,Tlachichuca,ISSSTEP,B+,149.3,44.2,19.8,119,77,78,36.4,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2025-09-11,33
PUE-005313,FA28AAC4,Jesús José,Gómez,Morales,2004-07-12,21,Masculino,GEMJ040712HPLÓRSA0,GEMJ040712O32,Puebla,Región II: Teziutlán,Cuetzalan del Progreso,IMSS,O+,165.9,79.5,28.9,124,74,70,36.5,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2026-04-22,16
PUE-005314,967FC3B0,Jesús Luis,Castro,Reyes,2020-03-04,6,Masculino,CARJ200304HPLSYSA6,CARJ200304O57,Puebla,Región V: Puebla,Puebla,IMSS,O+,113.6,13.6,10.5,112,81,78,36.6,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-05-17,7
PUE-005315,90637569,Jesús Ricardo,González,Pérez,2025-08-23,0,Masculino,GOPJ250823HPLNÉSA0,GOPJ250823357,Puebla,Región I: Huauchinango,Naupan,IMSS,O+,98.2,34.5,35.8,150,91,69,36.3,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-05-21,33
PUE-005316,A884CD87,Jorge,Morales,González,1969-04-02,57,Masculino,MOGJ690402HPLRNRA0,MOGJ690402D63,Puebla,Región I: Huauchinango,Naupan,ISSSTE,A+,162.2,81.6,31.0,112,81,66,36.7,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-11-04,39
PUE-005317,E2E6995E,Manuel Miguel,Castro,González,2015-10-06,10,Masculino,CAGM151006HPLSNNA1,CAGM151006P47,Puebla,Región VI: Izúcar de Matamoros,Izúcar de Matamoros,IMSS-Bienestar,O+,98.9,45.5,46.5,118,74,77,36.6,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-11-29,36
